doi,author,title,year,abstract,journal
https://doi.org/10.1515/jall-2022-8890,Larry M. Hyman,High tone bumping in Runyankore,2022,"In this study I present the unusual properties of a rule of High Tone Bumping (HTB) which occurs in certain languages of the Rutara subgroup of Bantu. By this process, the final H tone of a word or clitic “bumps” a preceding H tone one syllable to the left, e.g. /kaawá=kí/ → kááwa=kí ‘what coffee?’ (as realized utterance-medially). The triggers consist of /H/ CV monosyllables as well as VCV words whose final syllable is /H/. Since these can interact with each other, frequently with V+V vowel coalescence, this produces H tone sequences of trigger-targets in which each H appears to be bumped one syllable to the left. I present the facts of HTB in some detail and offer two synchronic analyses, one involving a left-to-right iterative rule, the other recognizing H*-marked tone spans that can be globally accessed to apply HTB all at once. I conclude by considering possible historical origins of HTB.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2022-8893,Nina Sumbatova,Landuma: a case of radical alliterative agreement,2022,"The principal goal of this paper is to describe agreement in the Landuma language (Mel &lt; Niger-Congo). Landuma shows agreement in animacy and, for inanimate nouns, radical alliterative agreement , a type of agreement conditioned by phonology: the first phoneme of the agreement prefix is conditioned by the first phoneme of the controlling noun. This type of agreement has much in common with agreement in noun class but is governed by essentially different mechanisms. Radical alliterative agreement is a challenge for linguistic theory, because it contradicts the generally adopted Principle of Phonology-Free Syntax and the understanding of phonological elements as unilateral entities. Radical alliterative agreement has been previously found in some other languages, first of all in the Kru languages (Niger-Congo) and in the Arapesh languages (New Guinea). The authors who have dealt with radical alliterative agreement have suggested a number of alternative descriptions in order to avoid theoretical problems. Some of the possible alternatives are also discussed in this paper.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2022-8891,Alex de Voogt,"Extending !Xun dialect comparisons with a Ju|’hoan variety spoken in |Xae|xae, Botswana: gender classes, plural markers and loanwords",2022,"Dialect clusters in Africa and specifically those of Khoisan languages are relatively underdocumented. !Xun can be described as a complex or a cluster of lects and the Ju|’hoan speakers of |Xae|xae, Botswana, are part of the (eastern) E1 dialect cluster of the !Xun language. Their closest neighbors in Tsum!kwe, Namibia, also speakers of Ju|’hoan, have been the subject of extensive linguistic study. A comparison based on lexical items affiliates speakers from |Xae|xae mainly with those from Tsum!kwe but with several exceptions. Additional comparisons between the Tsum!kwe and |Xae|xae speakers based on morphological markers show differences in plural markers and gender classes as well as differences in influences from neighboring languages. This study adds a specific variety to the description of the E1 dialect cluster that should encourage further research on Ju|’hoan as spoken in Botswana.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2022-2025,Mercy Bobuafor,Comparative constructions in Tafi,2022,"This paper describes the constructions and strategies available in Tafi, a KA-Ghana-Togo-Mountain language, for indicating relations of similarity, equality or superiority among two or more entities or events with respect to a property. Drawing on typological studies of comparison, I demonstrate that Tafi’s dedicated comparative constructions, that is, equivalents of English sentences like The pig is more dirty than the duck involve serial verb construction (SVC) subtypes. For superiority, the parameter (or property, ‘dirty’) of the comparison is expressed by the V1 in the SVC while V2 is the ‘exceed’ verb. For equality, the parameter is the V1 and the V2 is the ‘be.equal’ verb. The V2s in these SVCs co-lexicalise both the mark (e.g. ‘than’) and index (e.g. ‘more’) of the comparison. The paper discusses the contact-driven influences from areal grammar and from Ewe, the dominant lingua franca for Tafi speakers, on the linguistic expression of comparison. The ‘exceed’ comparative structure found in African languages has been attributed to areal grammaticalisation. I further argue that the operator verb sɔ/sɔ̃ ‘be.equal’ in the Tafi equality SVC is borrowed from Ewe. Similarity constructions involve the semblative nâsí . Similarity is also signalled through the verb yi ‘resemble’. I also explore the ordinal verb bhusó ‘do.first’ as a lexical comparative. Furthermore, I argue that Tafi, like many other Kwa languages, does not formally code a superlative. Superlative readings are inferred from the context and from non-dedicated linguistic indicators such as intensifiers.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2021-2024,Hannah Gibson; Aicha Belkadi,The development of the encoding of deictic motion in the Bantu language Rangi: grammaticalisation and change,2022,"The close cross-linguistic relation between the domains of space and time has been well described. The frequent emergence of Tense-Aspect-Mood (TAM) markers from deictic motion verbs in particular, has also been extensively detailed in the literature. This paper focusses on the less well-known link between associated motion, a category of functional morphemes expressing (deictic) motion events, and TAM, in a language contact situation. Specifically, it provides a synchronic and diachronic description of three associated motion prefixes, joo- , tóó- and koo - , found in the Tanzanian Bantu language Rangi, spoken in an area of high linguistic diversity. It proposes that the prefix joo - encodes movement towards a deictic centre, tóó- encodes movement towards a goal which is not the deictic centre, and koo - encodes movement away from a deictic centre. It further contends that while tóó - and koo - have maintained a purely deictic function, joo - has grammaticalised to assume an additional function whereby it encodes future tense, possibly aided by the absence of a dedicated future tense marker in the language. This three-way morphological encoding of spatial relations on the verb form is not a common characteristic of East African Bantu languages. However, this paper proposes that the system in Rangi can be accounted for on the basis of cross-linguistically widely attested pathways of grammatical change.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2021-2020,D. Robert Ladd; Mirella L. Blum,On the systematic nature of Dinka noun number morphology,2022,"We present an analysis of noun number marking in Dinka, based on Andersen’s system of vowel grades and a new system of tone classes. Assuming that the ‘unmarked’ grade 1 form can be either singular or plural, we show that the morphology is more systematic than has been previously suggested. Roughly half of our dataset can be treated as synchronically regular, and in more than half the remainder the only exceptional features are simple alternations of lexical quantity or voice quality. Less than a quarter exhibit more unpredictable irregularities. With regard to tone, we posit nine classes that describe the patterns of tonal alternation between the grade 1 form and the more marked form of the noun; 60% of our dataset fall into just three of these classes. The tone classes show considerable cross-dialect validity even between a four-tone dialect (Luanyjang, Rek cluster) and a three-tone dialect (Agar).",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2021-2021,Winfred Mkochi; Lee Bickmore,Tone and the prosodic stem in Malawian CiTonga,2022,"In CiTonga, a Bantu language spoken in northern Malawi, a number of different morphemes within the verbal complex can sponsor a High tone. While the High tone of a morpheme which precedes the stem is shown to be underlyingly pre-linked, those found after the beginning of the stem are argued to be underlyingly floating. This latter group of High tone autosegments can be shown to exclusively dock onto the first and last tone bearing units (TBUs) of the prosodic stem. This domain is not isomorphic with the morphological stem in that it must include the entire morphological stem as well as any of 3 different categories of enclitics which follow. The docking of the underlyingly floating Hs is shown to follow an edge-in process whereby a single H docks onto the initial TBU of the prosodic stem, a second H docks onto the final TBU of the prosodic stem, and any additional High tones remain floating, being phonologically inert. The paper provides an extensive range of newly presented data on this understudied Bantu language and constitutes a rare case of the prosodic stem being motivated by tonological factors.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2021-2017,Gashaw Arutie Asaye,Static locative expressions in Amharic,2021,"This paper describes the semantics of static locative expressions in Amharic, particularly the variety spoken in Godʒdʒam. The analysis shows that the semantic category of a site subsumed under Path is exclusively expressed by an adposition. The adpositions can be specific and general locatives. The specific locatives show a specific type of topological relation (for instance, verticality as in tatʃtʃ ‘below, under,’ horizontality as in fit ‘front,’ containment as in wɨst’ ‘in’) between figure and ground entities, but not the general locatives. Besides, static positional verbs encode the conflation of the fact of locatedness with a manner of the positioning of a figure. Based on Talmy’s Motion event typology, the present study has identified that Amharic uses a satellite-framed pattern in static locative constructions exclusively. Moreover, based on Ameka &amp; Levinson’s typology of locative predication, Amharic can be classified under type Ia where a language uses a dummy verb in basic locative construction.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2021-2013,Obed Nii Broohm; Chiara Melloni,Action nominalization: a view from Esahie (Kwa),2021,"The paper provides a comprehensive account of the derivation of action nominals in Esahie, a Ghanaian language of the Tano subgroup (Kwa, Niger-Congo) which has been undocumented thus far, especially as far as morphosyntactic phenomena are concerned. The aim of the research is threefold: to contribute to language documentation, to provide a systematic description and analysis of the morphosyntactic properties of Esahie action nominals, and to offer a typological assessment of these constructions. We argue that action nominalization in Esahie primarily involves a composite strategy: a morpho-syntactic operation, invariably involving affixation, and a concomitant prosodic operation in the form of a change in tonal melody. As far as the derivation of action nominals is concerned, it appears that in Esahie, tone raising is not simply a phonologically-conditioned prosodic effect, but plays a morphemic role. Further, depending on the arity of the base verb, nominalization may or may not be coupled with incorporation of the internal argument, which derives a form of synthetic compounding, as in the English truck-driving type. Based on the seminal works by Koptjevskaja-Tamm, Maria. 1993.  Nominalizations . London: Routledge; Koptjevskaja-Tamm, Maria. 2006. Nominalizations. In  Encyclopedia of language and linguistics , vol. 8, 652–659. Boston: Elsevier, the current work argues that Esahie belongs to the possessive-incorporating subtype of the incorporating languages.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2021-2016,Jason Kandybowicz; Bertille Baron Obi; Philip T. Duncan; Hironori Katsuda,Documenting the Ikpana interrogative system,2021,"This article provides a comprehensive treatment of the interrogative system of Ikpana (ISO 639-3: lgq), an endangered language spoken in the southeastern part of Ghana’s Volta region. The article features a description and analysis of both the morphosyntax and intonation of questions in the language. Polar questions in Ikpana are associated with dedicated prosodic patterns and may be segmentally marked. As for wh- interrogatives, Ikpana allows for optional wh - movement. Interrogative expressions may appear clause-internally in their base-generated positions or in the left periphery followed by one of two optionally droppable particles with distinct syntactic properties. In this way, wh- movement structures are either focus-marked constructions or cleft structures depending on the accompanying particle. We identify an interesting wh - movement asymmetry – unlike all other wh - movement structures, ‘how’ questions may not be formed via the focus-marked or cleft strategy. We document a number of other attested wh - structures in the language, including long-distance wh - movement, partial wh - movement, long-distance wh - in-situ, and multiple wh - questions. We argue that by allowing our documentation efforts to be shaped and guided by theoretically driven research questions, we reach deeper levels of description than would have been possible if approached from a purely descriptive-documentary perspective.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2021-2018,Felix Kpogo; Virginia C. Mueller Gathercole; Jonathan Nsiah Tetteh,Acquisition of doubly articulated stops among Ga-speaking children,2021,"This study investigates the acquisition of labio-velar stops by Ga-speaking children in Ghana. Such stops were elicited in initial, intervocalic, and pre-lateral positions through a picture naming task. Sixty Ga-dominant and Ga-English children at 5-, 6 1/2 -, and 8-years of age were tested. All age groups showed some difficulty with the doubly articulated stops, but this was relative to voicing, phonological environment, age, and input. Performance on the voiceless labio-velar stop was better than on the voiced labio-velar stop, and better in intervocalic position than in word-initial and pre-lateral positions. Older children performed better than younger children and Ga-dominant children better than Ga-English children. Performance was better when children did not receive a prompt than when they did. Analysis of modifications reveals frequent processes of simplification to labial singleton stops, some voicing changes, and the occurrence of processes of vowel insertion between the stops and /l/. These findings are discussed in terms of universals of speech sound acquisition, the role of input, and the influence of language-specific factors on children’s performance.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2020-2009,Gwenaëlle Fabre,"La main abstraite, analyse d’un élément polyfonctionnel en samba leko, langue Adamawa du Cameroun",2021,"Résumé Comme bien d’autres langues isolantes, le samba leko dispose de morphèmes transcatégoriels et polyfonctionnels quelque peu déroutants pour le descripteur à la recherche de l’invariant sémantique supposé observable dans la variété de leurs emplois. On se propose ici, au travers des différentes attestations de ce terme dans le corpus textuel de première main, de traiter de l’élément na᷆  ∼  na᷄w que les locuteurs traduisent instinctivement ‘en main’, mais dont la signification dépasse largement cette valeur référentielle. Au travers des exemples, on verra que la possession aliénable, la temporalité et le contrôle semblent au cœur du sémantisme de cet élément.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2020-2010,John Gluckman; Margit Bowler,The expression of modality in Logoori,2021,"This study presents a theoretically informed description of the expression of modality in Logoori (Luyia; Bantu). We document verbal and non-verbal modal expressions in Logoori, and show how these expressions fit into proposed typologies of modal systems (Kratzer, Angelika. 1981. The notional category of modality. In Hans-Jurgen Eikmeyer &amp; Hannes Rieser (eds.), Words, worlds, and contexts: New approaches in word semantics , 38–74. Berlin: Mouton de Gruyter, Kratzer, Angelika. 1991. Modality. In Armin von Stechow &amp; Dieter Wunderlich (eds.), Semantics: An international handbook of contemporary research , 639–650. Berlin: Mouton de Gruyter; van der Auwera, Johan &amp; Vladimir Plungian. 1998. Modality’s semantic map. Linguistic Typology 2. 79–124. https://doi.org/10.1515/lity.1998.2.1.79; Nauze, Fabrice. 2008. Modality in typological perspective . Amsterdam: Institute for Logic, Language, and Computation PhD thesis). We show that Logoori’s modal system raises some interesting questions regarding the typology and theoretical analysis of modality and its relationship to other kinds of meaning. Our study contributes to the nascent but growing research on modal systems cross linguistically by adding data from an understudied Bantu language.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2020-2011,Valentina Schiattarella,Noun modifiers and the n preposition in Siwi Berber (Egypt),2021,"The three most common strategies used to modify a head noun, namely through a possessive, an adjective and a relative clause construction feature in Siwi the use of the preposition n . Its presence is obligatory in the possessive constructions, but only present before an adjective or a relative clause in some contexts, depending on the level of restriction that the speaker wants to place on the head noun. The aim of the article is to describe the use and function of n in all three contexts of noun modification in Siwi and present supplementary data that helps the understanding of the global function of this preposition.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2020-2012,Valentin Vydrin,Featural foot in Bambara,2021,"The Bambara foot is represented as a rhythmic unit which can be disyllabic or monosyllabic. Foot-parsing is both segmentally and morphologically conditioned. A foot can coincide with a morpheme or be smaller than a morpheme, but it cannot include more than one morpheme. The main factors for foot-parsing are: types of initial consonants, types of internal consonants and vocalic combinations; directionality (left to right) is a secondary factor. Segmentation into feet is relevant for the realization of tone. Disyllabic feet are subdivided into two types, heavy and light; heavy feet have a long vowel in the initial syllable, while light feet have a short vowel in this position which is susceptible to elision (depending on phonotactics). It seems unnecessary to postulate stress in Bambara. The views of previous researchers on the Bambara foot are critically analyzed.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2020-2002,Abdourahmane Diallo,"Position et location en peul, l’usage de ka au Fouta Djallon",2020,"Résumé Le but de cette contribution est d’analyser les particules locatives en peul, plus particulièrement l’emploi de ka dans le dialecte du Fouta Djallon. L’étude a été menée majoritairement sur la base des données empiriques auxquelles s’ajoutent quelques données secondaires issues de sources publiées. Les données primaires ont été collectées entre mai et décembre 2017 en Guinée à partir de la variété du Fouta Djallon, qui est parlée en Guinée, en Sierra Leone, en Guinée-Bissau et dans la partie sud de la Gambie. L’analyse a conduit aux constats suivants : (i) il existe un répertoire varié de marqueurs pour exprimer la localisation : ce sont entre autres, ka , ɗo , to , ko , e et ga ; (ii) ceux-ci sont distribués différemment dans les divers dialectes. Fouta Toro et Macina partagent certaines caractéristiques communes en utilisant ɗo , ga et to , alors que dans le dialecte du Fouta Djallon, où se complètent les particules locatives ka et e , émerge ko dans les agglomérations urbaines, ce qui vient enrichir davantage le répertoire des particules locatives de ce dialecte.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2020-2003,Abbie Hantgan; Serge Sagna; Stuart Davis,Moraic preservation and equivalence in Gújjolaay Eegimaa perfective reduplication,2020,"The role of syllable weight in Gújjolaay Eegimaa, an Atlantic language spoken in south-western Senegal, is evidenced by reduplicative patterns in the perfective stem, where we witness a difference in the surface representation of verb roots with underlying voiced obstruents from those with underlying voiceless obstruents. We argue that voiced plosives are weight bearing and therefore considered as moraic when in coda position in this language. We attribute the triggering of the gemination in the reduplicative perfective with roots having final voiced plosives to compensatory lengthening in order to make up for the loss of a mora as motivated by Hayes (1989). Gemination, rather than vowel lengthening, occurs because, as stated by de Chene and Anderson (1979) compensatory lengthening of vowels only occurs in a language where vowel length is contrastive. In this paper, we show evidence to support the proposition that there are no long vowels in this variety of Eegimaa, and therefore gemination (which is a contrastive feature in the language) is the repair strategy employed to compensate for the loss of a mora. Through a description of the weight-related processes observed in perfective reduplication in Eegimaa, we will detail the moraic analysis of the various patterns and discuss general phonological implications.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2020-2004,Bastian Persohn,A description of the Xhosa construction ya ‘go’ plus subordinate imperfective,2020,"This paper offers a descriptive analysis of an aspectual periphrasis in Xhosa (Bantu S41). The construction in question consists of a form of ya ‘go’ plus a verb in the subordinate imperfective paradigm. It is argued that this construction works at the level of actionality (“lexical aspect” or “aktionsart”), rather than constituting an aspectual operator sensu stricto. The overall actional profile of this verbal unit is that of a degree achievement (Dowty 1979) or directed activity (Croft 2012), i.e. a process of change along a property scale. This change is construed as involving a plurality of successive steps. The contribution of the lexical item and its arguments is that of a property scale and/or target state. Throughout the description remarkable semantic parallels to a structure-wise comparable construction in Spanish (Romance, Indoeuropean) are pointed out. These structural and semantic parallels have implications for an oft-mentioned grammaticalization path leading from a motion-based construction to a marker of progressive aspect (Heine and Kuteva 2002, among others). The description of the construction is complemented by a note on a frequent collocation with an instrumental infinitive of the same verb stem.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2020-2005,Alexandra Vydrina,Operator focus in discourse and grammar: The two perfectives in Kakabe,2020,"This study investigates how focus on a TAM and polarity value, known in the literature as operator (Dik 1989, Watters 2010) or auxiliary focus (Hyman &amp; Watters 1984), is manifested in natural speech in Kakabe, a Mande language. I show that the opposition between the two perfective auxiliaries attested in Kakabe is best analyzed in terms of operator focus and therefore extend this notion to Mande languages for the first time. This study analyzes operator focus on the perfective in natural speech. It leads to the discovery of new contexts relevant for the description of focused perfectives, such as performative speech acts and utterances with mental state predicates. Finally, I propose a new approach to the distribution of inflectional markers in narratives, based on an account of the main story line as structured by one overarching Question under Discussion.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2019-0008,Torben Andersen,External possession of body-part nouns in Jumjum: Possessor raising with possessum incorporation,2019,"In Jumjum, a Western Nilotic language, some body-part nouns, and only such nouns, may be externally possessed in transitive and antipassive clauses. In these external possessor constructions, the possessor is either the object of a transitive verb or the demoted patient of an antipassive verb. The externally possessed body-part noun is partly incorporated into the verb, as shown by the following properties: It immediately follows the verb, its tone is determined by the final tone of the verb, it may combine with a nominalized verb in a kind of compound, and it does not exhibit the root-final nasalization that is prevalent in monosyllabic singular nouns in Jumjum, including internally possessed body-part nouns.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2019-0009,Alexander Angsongna,"Dàgáárè complex constructions: Serial verb constructions, multi-aspectual constructions and coordination",2019,"The Serial Verb Construction (SVC) phenomenon is widely researched across many languages. It is generally regarded as a construction in which two or more verbs share the same arguments within a single clause. The verbs in the series must share some grammatical properties such as tense, aspect and polarity. However, there is a verb sequence construction in Dàgáárè that shows apparent similarities to SVCs but with different values for aspect on the verbs. This paper investigates the internal structure of Dàgáárè SVCs and other verb sequence constructions such as multi-aspectual constructions (MACs) and coordinate structures. Applying a variety of syntactic and semantic tests, the paper distinguishes SVCs from MACs and coordination and shows the relation between MACs and coordination. Based on the results of the tests, I argue that although MACs have some properties of SVCs, they are not SVCs. Rather; I conclude that MACs pattern with coordination or covert coordination in Dàgáárè and they are perceived to express distinct events.",Journal of African Languages and Linguistics
https://doi.org/10.1515/jall-2019-0010,Anne-Maria Fehn,Kuvale: A Bantu language of southwestern Angola,2019,"This paper uses historical-comparative approaches in combination with quantitative methods to analyse data from a survey of varieties of the Bantu languages Herero and Kuvale spoken by ethnically diverse groups from southwestern Angola. We assess the status and position of the underdocumented “Kuvale” variety in relation to its closest geographic neighbours, and address questions about the history of the area. We find that Kuvale is lexically differentiated from its closest relatives Herero, Wambo and Nyaneka-Nkhumbi and should probably be considered a language in its own right. Within the lexicon and phoneme inventories of the surveyed varieties, no obvious indications of a substrate were found, including in data collected among the formerly Kwadi-speaking Kwepe, and among the Kwisi and Twa foragers, who have been hypothesized to constitute a remnant layer of non-Bantu, non-Khoisan foragers in the Namib desert.",Journal of African Languages and Linguistics
