doi,author,title,year,abstract,journal
https://doi.org/10.1515/opli-2022-0236,Ivana Brač; Matea Birtić,Valency patterns of manner of speaking verbs in Croatian,2023,"Manner of speaking verbs denote the transfer of a message through speech, emphasizing the volume, intensity, comprehensibility, psychophysical condition of the speaker, and/or the impression that the speaker leaves on the hearer. In this article, verbs are semantically divided into four subclasses: 1. Verbs with emphasis on volume, 2. verbs of incomprehensible speaking, 3. verbs of meaningless speaking and complaining, and 4. verbs with emphasis on emotional component. Their syntactic peculiarities have been extensively researched in English, while no special attention has been paid to these verbs in Croatian. It is stated that in Croatian they are monovalent verbs. However, these verbs can be bivalent, and even trivalent. The recipient can be expressed by a dative complement within all four semantic subclasses. With the verbs of loud speaking and verbs with negative emotions, it can be expressed by a prepositional complement na ‘at’ + accusative and za ‘after’ + instrumental. The theme can be expressed by a quotation and a clausal complement, a prepositional complement o ‘about’ + locative, an accusative complement, sometimes a prepositional complement protiv ‘against’ + genitive, za ‘for’ + accusative, and with fewer verbs with prepositional phrases za ‘for’ + instrumental or nad ‘over’ + instrumental. Interestingly, there are certain restrictions for the complements’ combination within the same clause, which are described in more detail in the article.",Open Linguistics
https://doi.org/10.1515/opli-2022-0242,Emad A. S. Abu-Ayyash; Doaa Hamam,The declarative–procedural knowledge of grammatical functions in higher education ESL contexts: Fiction and reality,2023,"The present article purported to gain insights about English as a second language (ESL) learners’ knowledge of grammatical functions at the declarative and the procedural levels in the higher education context, and argued that the dialogue between the types of knowledge calls for more attention. The study utilised a Words-in-Sentences Test that was administered to 841 ESL students in seven colleges and universities in three Arab countries: United Arab Emirates, Jordan and Oman. The test was used to measure the participants’ declarative knowledge of grammatical functions. The participants’ test scores were then correlated with their essay writing scores to find if there is a significant correlation between the two, and thus gain insight into the relationship between the declarative knowledge and the procedural knowledge of grammatical functions. Finally, a qualitative analysis was conducted on nine essays to gain an in-depth understanding of this relationship. The findings indicated that the university participants’ declarative knowledge of grammatical functions was below the expected level and that there was a significant correlation between the learners’ test scores and writing scores. In addition, intriguing themes emerged from the qualitative analysis. Together, the findings are anticipated to spark more research on grammatical function knowledge among university students in ESL contexts.",Open Linguistics
https://doi.org/10.1515/opli-2020-0182,Nele Ots; Piia Taremaa,A perceptual study of language chunking in Estonian,2022,"Two studies investigate the production and perception of speech chunks in Estonian. A corpus study examines to what degree the boundaries of syntactic constituents and frequent collocations influence the distribution of prosodic information in spontaneously spoken utterances. A perception experiment tests to what degree prosodic information, constituent structure, and collocation frequencies interact in the perception of speech chunks. Two groups of native Estonian speakers rated spontaneously spoken utterances for the presence of disjunctures, whilst listening to these utterances ( N = 47 N=47 ) or reading them ( N = 40 N=40 ). The results of the corpus study reveal a rather weak correspondence between the distribution of prosodic information and boundaries of the syntactic constituents and collocations. The results of the perception experiments demonstrate a strong influence of clause boundaries on the perception of prosodic discontinuities as prosodic breaks. Thus, the results indicate that there is no direct relationship between the semantico-syntactic characteristics of utterances and the distribution of prosodic information. The percept of a prosodic break relies on the rapid recognition of constituent structure, i.e. structural information.",Open Linguistics
https://doi.org/10.1515/opli-2022-0184,Hessah Shajaan Abaalalaa; Wesam M. A. Ibrahim,Metaphors of cancer in the Arabic language: An analysis of the use of metaphors in the online narratives of breast cancer patients,2022,"This study explores the use of metaphors in the narratives of breast cancer patients in online magazine websites in the Arabic language. It aims to find similarities and/or differences between English and Arabic in respect of the metaphorical constructions of cancer experiences. The corpus of the study consists of 13,705 words in 19 narratives in Arabic. We used the metaphor identification procedure of Pragglejaz Group (2007) to detect the metaphors in the corpus. We focused on the role of metaphor in constructing our experience of cancer, and examined which metaphors are more frequent in the construction of the cancer experience. The results of the study revealed that there is a great similarity between Arabic and English in respect of the metaphors used to construct the cancer experience; the patients have framed their cancer situation via WAR and/or JOURNEY metaphors, with War metaphors more frequently used than Journey Metaphors. The findings also indicate that the Arabic narratives tended to include a stronger religious framework, constructing cancer as a kind of Trial by Ordeal in which one proves one’s firm faith through patience and acceptance of fate.",Open Linguistics
https://doi.org/10.1515/opli-2020-0183,Basant S. M. Moustafa,A comparative corpus stylistic analysis of thematization and characterization in Gordimer’s My Son’s Story and Coetzee’s Disgrace,2022,"My Son’s Story and Disgrace are two novels written by two South African Noble laureates – Nadine Gordimer and J. M. Coetzee, respectively. The current study attempts to comparatively uncover the thematic foci as well as characterization aspects and interpersonal relations between characters in the two novels by dint of corpus linguistic tools, i.e., keywords and key clusters. Thus, using Sketch Engine online interface, the study presents a comparative thematic categorization of the two novels – a categorization which proves congruent with the thematization provided by previous critical literary studies of each novel. Both novels are found to revolve around racial tensions and illicit relationships in South Africa. However, although My Son’s Story is set during the apartheid and Disgrace is set after the apartheid is supposedly over, comparative corpus-driven investigation of the two novels reveals that the South Africa promised in My Son’s Story is betrayed in Disgrace , since racial violence and cross-race sexual dissipation persist. Quantitatively, using the notion of local textual functions, the associations between the use of key clusters, their repercussions on characters’ depiction, and their interpersonal relationships are uncovered. Clear affinities between the two protagonists, Sonny and David, are discerned, e.g., their love for music and literature, their sexual whims, their unsettled relationships with their children, etc. Empirically, the father–son/daughter turbulences, husband–wife vicissitudes, landlord–farmer intricacies, and love affairs’ intricacies are fathomed.",Open Linguistics
https://doi.org/10.1515/opli-2020-0168,Philip C. Vergeiner; Dominik Wallner,On explaining stable dialect features: A real- and apparent-time study on the variable (en) in Austrian base dialects,2022,"Referring to the so-called “actuation problem”, stability and change are two equally important problems in every theory of language change. However, apart from some exceptions, up to now studies predominantly focused on change, while stable linguistic features have been rarely considered. To address this desideratum and investigate factors that account for stability, the present article combines a real- and apparent-time analysis of the variable (en) in the Austrian base dialects by investigating data from 163 base dialect speakers from 40 locations across the country. The variable (en) occurs as a word-final ending in infinitive as well as in nominal forms, and – with respect to the preceding phonetic environment – shows a high degree of variation within and across all Austrian dialect areas. Although such a high degree of variation is considered a prerequisite for change, the analyses reveal a remarkable amount of stability for several variants of (en) in Austria. As will be argued, this fact can be attributed to both extra- and intralinguistic factors such as the variant’s areal distribution, its frequency, and morphological constraints.",Open Linguistics
https://doi.org/10.1515/opli-2022-0185,Bebwa Isingoma; Christiane Meierkord,Between exonormative traditions and local acceptance: A corpus-linguistic study of modals of obligation and spatial prepositions in spoken Ugandan English,2022,"Research into Ugandan English places it in the nativisation phase of the evolution of Englishes, amidst a nexus of local acceptance with ingredients of endonormativity and ingrained exonormative traditions. The current study shows how the use of modal verbs of obligation and spatial prepositions provides insights into how the nexus of the above phenomena has shaped Ugandan English. For example, although the preference of have to over must is a global trend, in Ugandan English, it is more prevalent in Bantu-speaking than in Nilotic-speaking areas because of substrate influence. Crucially, although the use of spatial prepositions is generally similar to how they are used in, for example, (standard) British English, the peculiar use of from to encode stative location in Ugandan English is, despite some regional variations, so widespread in the country that it tends towards endonormative stabilisation.",Open Linguistics
https://doi.org/10.1515/opli-2022-0186,Federico Silvagni,When estar is not there: A cross-linguistic analysis of individual/stage-level copular sentences in Romance,2022,"This article studies how Romance languages encode the individual-level (IL)/stage-level (SL) aspectual distinction in the domain of non-verbal predication. To this end, attributive copular clauses are considered, and those languages that mark the IL/SL paradigm by means of two different copulas ( ser and estar ‘to be’, such as Spanish, Catalan, and Portuguese) are compared with mono-copular languages (such as French, Italian, and Romanian). On the basis of recent developments in the study of the IL/SL contrast and Spanish copulas, I propose that SL-ness is encoded in non-verbal SL-predicates as an uninterpretable instance of a [Stage] feature and that SL-copular sentences are derived by virtue of an agreement operation between the predicate and an Asp head that carries an interpretable instance of [Stage], which is realised as estar in languages such as Spanish, Portuguese, and Catalan. The conclusion is that the inventory of aspectual elements is the same across Romance languages, which differ one from another with respect to the presence of an SL-copula (namely, estar ).",Open Linguistics
https://doi.org/10.1515/opli-2022-0187,Reili Argus; Andra Kütt,Acquisition of referentiality in elicited narratives of Estonian-speaking children,2022,"This study addresses the acquisition of referential expressions in pre-schoolers’ narratives in Estonian. A total of sixteen 6- to 7-year-old typically developing monolingual Estonian children were tested using the story “Baby Goat” from the Multilingual Assessment Instrument for Narratives (MAIN) (Gagarina, Natalia, Klop, Daleen, Kunnari, Sari, Tantele, Koula, Välimaa, Taina, Balciuniene, Ingrida, Bohnacker, Ute and Walters, Joel. 2012. “MAIN: Multilingual Assessment Instrument for Narratives.” ZAS Papers in Linguistics 56, 1–140, Gagarina, Natalia, Klop, Daleen, Kunnari, Saru, Tantele, Koula, Välimaa, Taina, Bohnacker, Ute and Walters, Joel. 2019. “MAIN: Multilingual assessment instrument for narratives – Revised.” ZAS Papers in Linguistics 63). The objective was to understand how children introduce a new referent and how they maintain referents in their storytelling, and what correlation could be observed between the length of the story and the average length of the reference chain. Qualitative analyses revealed that children generally introduced new referents using bare nouns; they also generally used bare nouns for further reference. NPs consisting of a noun and a determiner were more frequently used for main characters in the story, while bare nouns were preferred for other characters. The influence of the typological character of Estonian can be observed in the use of zero references and pragmatically driven word order in children’s utterances. In general, the length but not the complexity of the story was correlated with the average number of reference units in a chain.",Open Linguistics
https://doi.org/10.1515/opli-2022-0188,Wesam M. A. Ibrahim,Breaking the silence: A corpus-assisted analysis of narratives of the victims of an Egyptian sexual predator,2022,"Beginning in July 2020, Egyptian social media were flooded with stories about a young man raping and sexually harassing about 100 women and under-age girls. An Instagram account called @assaultpolice posted narratives of the man’s victims reporting the verbal and physical abuse they were subject to. The whole set of issues about the sexual activities of this man, who was dubbed the “Sexual Predator,” trended on Twitter and Instagram and was then picked up by many Egyptian talk shows. The issue received much attention because of the conservative nature of Egyptian society in which the tendency to blame victims of sexual abuse leads to their remaining silent about any abuse they have suffered. The power of social media in highlighting these narratives, and ensuing similar ones, has helped the whole community to realize the severity of the problem of sexual harassment. This resulted in a push for an amendment to Egyptian law in 2021 placing harsher penalties on crimes relating to sexual harassment and concealing the identity of victims. This article uses a corpus-assisted approach to analyse the discursive strategies used in these narratives to explore the discursive construction of the sexual aggressor and the victims. The analysis shows that the narratives are told from the perspective of the victims, with access always given to the victims’ inner feelings and perception, and that the male abuser is constructed as the active agent while the female victims as acted upon.",Open Linguistics
https://doi.org/10.1515/opli-2022-0190,Shuyi Sun; Peter Crosthwaite,“Establish a niche” via negation: A corpus-based study of negation within the Move 2 sections of PhD thesis introductions,2022,"The past few decades have witnessed an upsurge of scholarly interest in the generic descriptions of PhD theses following Swales’ seminal Genre Analysis . Fitted within the Create A Research Space (CARS) model, the thesis introduction plays a key role in justifying research originality/significance, where novice writers engage with academic communities through “establishing a research territory” (Move 1), “establishing a niche” (Move 2), and “occupying the niche” (Move 3). As the hinge of the CARS model, Move 2 (hereinafter EN) is of strategic importance as it enables writers to “sell” their ideas by pointing to the gap/niche in the “marketplace” of previous research, which is typically realized through the co-occurrences of negation alongside other interpersonal language resources. Negation , as a disclaim marker within Martin and White’s appraisal framework, is a prominent linguistic indicator of EN. Nevertheless, little research has systematically examined the use of negation in ENs of PhD thesis introductions. Accordingly, the study investigated negation via the appraisal framework addressing subtypes of negation ( disalignment , cautious detachment , unfulfilled expectation ) within ENs in the introduction sections of 120 PhD theses. The results showed that disalignment is the most frequent subtype of negation , while “not” and “no” are commonly used as indicators of negation . Our findings also revealed intriguing co-occurrences of negation sub-categories alongside other relevant appraisal resources. The corpus-informed results are expected to shed light on the nature and practice of PhD theses that educators may take into account during thesis writing instruction.",Open Linguistics
https://doi.org/10.1515/opli-2022-0189,Oksana Khrystenko,Implicit displays of emotional vulnerability: A cross-cultural analysis of “unacceptable” embarrassment-related emotions in the communication within male groups,2022,"One of the previously widespread sociolinguistic theories about gender differences was related to differences in the expression of emotion. Women’s language was stereotypically associated with emotional expressivity, whereas male language was connected to a lack of affect and toughness evincing (cf. Eckert, Penelope, and Sally McConnell-Ginet 1992). With regard to gender differences in the expression of emotion, in this article, I provide a brief overview of the existing research findings pertaining to males’ expressions of emotion, followed by an examination of embarrassment-related expressions of emotions and the role of paralinguistic cues in this respect. To accomplish this, I adopt a contrastive focus based on analysis of male talk in Ukraine and Austria that will enable the identification of the likely differences and similarities in expressing emotional vulnerability.",Open Linguistics
https://doi.org/10.1515/opli-2022-0193,Yosuke Igarashi,Reconstruction of Ryukyuan tone classes of Middle Japanese Class 2.4 and 2.5 nouns,2022,"It is generally accepted that of the five tone classes reconstructed for disyllabic nouns in Middle Japanese (MJ), Classes 2.4 and 2.5 exhibit a split correspondence with proto-Ryukyuan (pR) tone Classes B and C. This split correspondence is of tremendous importance for the reconstruction of the proto-Japonic (pJ) tone system, because, in the absence of a conditioning factor accounting for the split, it has led to the reconstruction of additional tone classes at the pJ level. However, of the approximately 100 nouns belonging to these classes, the tone class of only half of them has been reconstructed for pR. Before embarking on the reconstruction of the pJ tone system, we must therefore first reconstruct the pR tone class of the nouns belonging to MJ Classes 2.4 and 2.5. This study provides a reconstruction of the tone classes in pR for 75 cognates using the latest comparative data of Northern and Southern Ryukyuan dialects. The results confirmed the existence of a split correspondence, where Class 2.4 and 2.5 nouns are found to be roughly split in half between pR Classes B and C, demonstrating that it is not a merely sporadic irregularity.",Open Linguistics
https://doi.org/10.1515/opli-2022-0191,Nisreen Al-khawaldeh; Luay Abu Rahmeh,The Communication of Viewpoints in Jordanian Arabic: A Pragmatic Study,2022,"Expressing opinions is considered a significant communicative act frequently taking place in our conversations. It is one of the fairly neglected areas of research in the Arabic context. Among the studies conducted on the communicative acts, to the best of our knowledge, there has been no attempt to investigate the expressions of opinion and its strategies specifically in Jordanian Arabic (JA). To this end, the current study intends to investigate the communicative act of opinion giving in JA with reference to gender disparities. Data elicited from 50 male and 50 female speakers of JA via Discourse Completion Task and role-plays revealed that Jordanians resort to a mixture of expressions to convey their opinion clearly. They use various types of strategies, including direct expression of opinion, indirect manifestation of opinion, advice, suggesting, enumeration, prayers, address terms, complaining, personalized hedges, and rarely opting out. In addition, gender differences were also noticed in expressing this speech act. Males use direct expression strategy and imperative expression significantly more than the female participants, whereas the females used six strategies significantly more than their male counterparts: indirect expression, advice, personalized hedges, suggesting, prayers, and address terms.",Open Linguistics
https://doi.org/10.1515/opli-2022-0194,Marta Segura; Júlia Barón; Helena Roquet,Productive vocabulary learning in pre-primary education through soft CLIL,2022,"The present study aims to contribute to the field of Foreign Language (FL) acquisition by analysing English as a Foreign Language (EFL) vocabulary learning in pre-primary education learners following a Content and Language Integrated Learning (CLIL) programme. Although the present study focuses on productive vocabulary acquisition, such results are later compared to receptive vocabulary findings reported in a previous study following the same learners over the same period of time. Additionally, word frequency effects are studied. A 6-month longitudinal study was conducted with Catalan and Spanish bilingual EFL learners ( N = 155) aged 4 and 5. Through the programme, two curricular units traditionally taught in the learners’ mother tongue were worked on through a soft CLIL approach. Learners were administered a general vocabulary pre-test, and by the end of the intervention, receptive and productive vocabulary tests were given to the students, including the target words presented in the soft CLIL sessions. Positive trends were found in productive vocabulary learning, which may eventually turn into significant differences over a longer treatment period. A significant frequency effect was observed, as there was a higher recollection rate of higher-frequency words. When comparing receptive and productive vocabulary results, statistically significant higher scores were reported in receptive tests than in productive ones.",Open Linguistics
https://doi.org/10.1515/opli-2022-0192,Ali Almanna; Rafik Jamoussi,NMT verb rendering: A cognitive approach to informing Arabic-into-English post-editing,2022,"Machine translation (MT) has made significant strides and has reached accuracy levels that often make the post-editing (PE) of MT output a viable alternative to manual translation. However, despite professional translators increasingly considering PE as a valid stage in their translation workflow, little has been done to investigate MT output for the purpose of informing training in PE. Against this background, the present project focuses on the handling of tense and aspect configurations in the English translation of Arabic sentences using current neural machine translation (NMT) systems. Using a dataset of representative Arabic sentences, the output of five NMT engines was assessed against reference translations. The investigation reveals regressing accuracy levels when comparing morphological, structural, and contextual tenses. These findings are believed to represent valuable information that contributes to a more informed training in the PE of Arabic-into-English NMT output.",Open Linguistics
https://doi.org/10.1515/opli-2022-0220,Michael Karani; Alexander Andrason,"Ideophones in Arusa Maasai: Syntax, morphology, and phonetics",2022,"The present article is dedicated to the syntax, morphology, and phonetics of ideophones in Arusa Maasai. After examining the compliance of 69 ideophonic lexemes with the typologically driven prototype of an ideophone, the authors conclude that Arusa ideophones may range from canonical to non-canonical even within a single language module. When syntax, morphology, and phonetics are considered jointly, holophrastic and asyntagmatic ideophones are more canonical than ideophones used as verbal modifiers and parts of complex predicates, which are, in turn, more canonical than predicative ideophones. The extent of canonicity is inversely correlated with the systematicity and integration of ideophones in sentence grammar and their diffusion into other lexical classes: predicative ideophones have been fully incorporated into the category of verbs; for ideophones employed as verbal modifiers, a comparable incorporation into the category of adverbs has not been completed; for all the other types, especially holophrastic and asyntagmatic, ideophones still maintain their categorical individuality. Overall, ideophones constitute an “old” category in Arusa, one that is well advanced on its grammaticalization cline.",Open Linguistics
https://doi.org/10.1515/opli-2022-0219,Raquel Fernández Fuertes; Eduardo Gómez Garzarán; Sonja Mujcinovic; Iban Mañas Navarrete,When teaching works and time helps: Noun modification in L2 English school children,2022,"The study focuses on the interaction between length of exposure and instruction in the L2 English acquisition process of L1 Spanish school children. Two target structures involving noun premodification are targeted: noun–noun (NN) compounds and adjective–noun (AN) strings. Four groups of participants have been studied for 3 years: a group that has been exposed to a specifically designed teaching program targeting NN compounds and a group that has received the regular English instruction program which does not address this structure as part of the curriculum. Two age subgroups appear in each case. The longitudinal judgment data elicited show that performance improves in the cooperation between length of exposure and the exposure to the NN instruction program. Furthermore, it is this last issue that actually takes the lead in that the NN instruction program directly impacts on not only NN compounds but also AN strings. This points to instruction being determinant in the L2 learning process; that is, a consciously and carefully directed instruction is proven to be more effective than length of exposure itself. This study on longitudinal experimental data contributes to shed light on the factors involved in instructed L2 acquisition.",Open Linguistics
https://doi.org/10.1515/opli-2022-0221,Somboon Pojprasat,A pragmatic analysis of Shylock’s use of thou and you,2022,"Shakespeare’s Shylock has been so debatable a character since its introduction to the English stage. According to the existing literature, there is an on-going debate as to whether this Jewish character is a villain or falls victim to the anti-Semitic community. The current study applies deictic theory of pronouns to examine the relationship between this character’s employment of thou and you , and his affect based on the hypothesis that a person’s use of pronouns, among other function words, can reveal their sense of self. Findings have shown that Shylock uses both pronouns in the normative way considerably more than in the pragmatic way; that he adheres to the normative use of the terms more than do his Christian counterparts; and that when he pragmatically uses them, expressions of his negative emotions often appear. Findings also suggest that (fictional) persons’ use of second-person pronouns reflects to some degree their sense of freedom and reciprocity relative to others. In this case, the rather restrictive and abusive employment of thou and you by the Jew indicates him being suppressed and alienated from society, which in turn drives him to wreak vengeance on the Christians – the culminating action that makes him meet his eventual downfall.",Open Linguistics
