doi,author,title,year,abstract,journal
https://doi.org/10.1075/cf.00060.smi,Elena Smirnova; Vanessa Stöber,Verbo-Nominal Constructions with kommen ‘come’ in German,2022,"The paper presents the results of a diachronic study of the light verb constructions containing the German verb kommen ‘come’ accompanied by a prepositional phrase containing a deverbal noun and the preposition zu ‘to’. The analysis is based on the corpus data from the DTA (DeutschesTextarchiv) between 1600 and 1900. The aim of the paper is to integrate traditional grammatical descriptions of Funktionsverbgefüge with grammaticalization and lexicalization approaches as well as with more recent usage-based constructionist approaches. In doing so, the view of composite predicates as more or less grammaticalized or more or less lexicalized constructions will be challenged by offering empirical evidence in favor of a more diversified account. It will be argued that it is often a matter of the methodological perspective as to which particular status is assigned to a structure under investigation.",Constructions and Frames
https://doi.org/10.1075/cf.00058.hae,Flor Vander Haegen; Tom Bossuyt; Torsten Leuschner,Emerging into your family of constructions. German [IRR was] ‘no matter what’,2022,"Starting from the term “family of constructions”, the present article investigates lexical and syntactic variation
in a subtype of German concessive conditionals which is marked by was (‘what’) in combination with expressions of
irrelevance like egal (‘no matter’). 12,894 examples from the DeReKo corpus (Deutsches
Referenzkorpus) are analysed manually for seven variables. Both the quantitative and the qualitative results suggest
that combinations of was with an expression of irrelevance, or “[IRR was]” for short, form part
of a recently entrenched constructional schema [IRR w-] of concessive-conditional subordinators which are
emerging into the family of concessive-conditional constructions in present-day German.",Constructions and Frames
https://doi.org/10.1075/cf.00061.czi,Gabriele Diewald; Dániel Czicza; Volodymyr Dekalo,Clause linkage and degrees of grammaticalization. The case of verdienen with correlated and non‑correlated dass- and infinitival complements,2022,"This paper deals with different types of verbal complementation of the German verb verdienen. It focuses on constructions that have been undergoing a grammaticalization process and thus express deontic modality, as in Sie verdient geliebt zu werden (ʽShe deserves to be lovedʼ) and Sie verdient zu leben (ʽShe deserves to liveʼ) (Diewald, Dekalo & Czicza 2021). These constructions are connected to parallel complementation types with passive and active infinitives containing a correlate es, as in Sie verdient es, geliebt zu werden and Sie verdient es, zu leben, as well as finite clauses with the subordinator dass with and without correlative es, as in Sie verdient, dass sie geliebt wird and Sie verdient es, dass sie geliebt wird. This paper attempts to show a close comparative investigation of these six types of constructions based on their relevant semantic and syntactic properties in terms of clause linkage (Lehmann 1988). We analyze the relevant data retrieved from the DWDS corpus of the 20th century and present an expanded grammaticalization path for verdienen-constructions. The finite complementation with dass is regarded as an example of a separate structural option called “elaboration”. Concerning the use of correlative es, it is shown that it does not have any substantial effect on the grammaticalization of modal verdienen-constructions.",Constructions and Frames
https://doi.org/10.1075/cf.00051.hor,Jakob Horsch,Slovak comparative correlatives. A usage-based construction grammar account,2021,"Comparative Correlatives (CCs) are biclausal constructions (e.g. The harder you work, the more you earn) that have complex semantics and form. This is the first construction grammar-based corpus study to investigate Slovak CCs, based on a 500-token sample. I argue that intra-clausal word-order phenomena can be explained through processing efficiency, based on Hawkins’ principle of Early Immediate Constituents (2004), and I use covarying-collexeme analysis (Stefanowitsch & Gries 2005) to provide evidence for the existence of meso-constructions. The findings of this study contribute to construction grammar’s “aspirations toward universal applicability” (Fried 2017: 249), proving that the theory is also suitable for analysis of syntactic patterns in Slavic languages.",Constructions and Frames
https://doi.org/10.1075/cf.00052.lap,Samantha Laporte; Tove Larsson; Larissa Goulart,Testing the Principle of No Synonymy across levels of abstraction. A constructional account of subject extraposition,2021,"This corpus-based study tests the Principle of No Synonymy across levels of abstraction by examining the syntactic
realizations of subject extraposition (e.g., it is important to, it seems that), and by investigating at which
level(s) of formal description a difference in form also entails a difference in function. The results show that distinct pairs of
form and function, i.e. constructions, can be found at different levels of abstraction, but that these constructions also subsume
formal realization patterns that do not encode a difference in function. This suggests that the Principle of No Synonymy largely
breaks down at low levels of formal description. The study also offers a constructional account of subject extraposition by
identifying a number of subject extraposition constructions, thereby showing that this is a syntactic phenomenon that is best
analyzed as a family of constructions.",Constructions and Frames
https://doi.org/10.1075/cf.21006.iwa,Seizi Iwata,Another look at the interaction between verbs and constructions. The case of resultatives based on wipe,2021,"Despite the wealth of literature on English resultatives, there still remain a number of issues that have not been
squarely addressed. This paper addresses two of them through a case study of resultatives based on wipe. First,
while the existence of resultatives with objects not selected by verbs is well-known in the literature (e.g., wipe the
crumbs off the table/*wipe the crumbs), few studies have addressed the issue of exactly which entities may appear as
non-selected objects. Second, there are resultatives whose form is to be analyzed as a mixture of the verb’s lexically-specified
syntactic frame and the syntactic frame of resultatives (e.g. wipe the blade clean on his skin coat), but such
resultatives have been neglected in previous studies.
In order to find an answer to the first issue, this paper adopts a force-recipient account, according to which the
post-verbal NP of a resultative is a force-recipient (cf. Croft 1990, 1991, 1998, 2012). It is shown that non-selected objects like crumbs are indeed force-recipients in
a conceptual scene. As for the second issue, such resultatives can be accommodated by means of a constructional analysis which
holds that verbs contribute the semantics of the resulting expression, and that argument structure constructions simply enable the
verb meaning to take its form. Together, these findings indicate that verbs play a far more important role than argument structure
constructions in effecting the syntax and semantics of the resulting expression.",Constructions and Frames
https://doi.org/10.1075/cf.00053.leh,Claudia Lehmann; Alexander Bergs,As if irony was in stock. The case of constructional ironies,2021,"The linguistic treatment of verbal irony1 has more often than not focused on novel, ad hoc ironies. Research in the last decade, however, suggests that there is a considerable number of utterances that are either schematic or lexically filled and interpreted as ironic by convention. By analyzing three of these, i.e. Tell me about it, XP pro BE not (A Michelangelo he is not) and stand-alone insubordinate as if (As if anyone could pronounce that), the present paper will show that these expressions are best analyzed as constructions (Goldberg 1995, 2006). The paper will further show that the Viewpoint account of irony (Dancygier 2017; Tobin & Israel 2012) describes the data at hand most adequately.",Constructions and Frames
https://doi.org/10.1075/cf.00054.bus,Lucia Busso,Review of Petruck (2018): MetaNet,2021,This article reviews MetaNet 9789027263414,Constructions and Frames
https://doi.org/10.1075/cf.00055.sta,William Standing,Review of Sommerer (2018): Article Emergence in Old English: A Constructionalist Perspective,2021,This article reviews Article Emergence in Old English: A Constructionalist Perspective,Constructions and Frames
https://doi.org/10.1075/cf.00044.edi,,Editorial,2021,There is no abstract available.,Constructions and Frames
https://doi.org/10.1075/cf.00045.int,Renata Enghels; María Sol Sansiñena,Discourse-level phenomena in construction grammars,2021,"Discourse-level phenomena in construction grammars, Page 1 of 1",Constructions and Frames
https://doi.org/10.1075/cf.00046.fri,Mirjam Fried,Discourse-referential patterns as a network of grammatical constructions,2021,"Grammatical organization of conversational language presents us with the challenge of incorporating recurrent contextual
and discourse-relevant properties in grammatical descriptions, as part of speakers’ conventional knowledge. Using data from conversational
Czech extracted from the Czech National Corpus, I address this issue by tracing the relationships among a set of dative-marked expressions
of interpersonal relations (traditionally labeled ‘ethical datives’) and their connection to argument-expressing dative NPs. The
discourse-referential expressions form a family of distinct patterns, the differences having to do with person (1st, 2nd) and number (sg.
vs. pl.); functionally, they range from marking subjectively assessed newsworthiness to signaling evidentiality and solidarity to expressing
the speaker’s emotional state. The attendant reorganization of formal, semantic, and discourse features that define these dative-marked
items amounts to several patterns – ‘interactional datives’ – and I show that they have the status of grammatical constructions, which are
conventionally tied to certain types of discourse settings and speaker-hearer expectations. In order to represent these constructions and
their relationship to other, partially related, patterns, I propose a network representation in the form of contiguous functional spaces
that overlap at the boundary between argument-expression and interactional markers.",Constructions and Frames
https://doi.org/10.1075/cf.00047.cap,Bert Cappelle,Not-fragments and negative expansion,2021,"This paper focuses on emphatic sentence fragments of the type Not in a million years!. While such
fragments can be partially accounted for by a known type of ellipsis, namely ‘stripping’, it is argued here that this type is best treated
as a construction in its own right, with formal, semantic and pragmatic properties specific to it. One useful concept is what could be
called ‘negative expansion’. This is a discourse-level construction whereby an already negative clause is followed by one or more negative
clause fragments, whose negation is a repetition, rather than cancellation, of the negation in the preceding clause, as in It will
never happen. Not today. Not tomorrow. Not ever.",Constructions and Frames
https://doi.org/10.1075/cf.00048.fer,Sofía Pérez Fernández; Pedro Gras; Frank Brisard,Semantic polyfunctionality and constructional networks. On insubordinate subjunctive complement constructions in Spanish,2021,"This paper offers an analysis of insubordinate subjunctive complement clauses (ISCs) in Spanish and aims to contribute to
the general debate in Construction Grammar on how to deal with a highly pragmatically specified surface form that expresses several
meanings. We explore whether the meanings expressed by ISCs are encoded in the construction or can be derived via independently existing
principles of pragmatic interpretation. The results of the analysis are represented in a constructional network.",Constructions and Frames
https://doi.org/10.1075/cf.00049.kal,Gunther Kaltenböck,Funny you should say that. On the use of semi-insubordination in English,2021,"This paper investigates the formal and functional properties of so-called semi-insubordination (SIS), i.e. complex
sentences with an ‘incomplete’ matrix clause (e.g. Funny that you should say that), on the basis of corpus data. It is
shown that SIS differs in its function from the structurally related constructions it-extraposition and exclamatives,
exhibiting its own functional profile: viz. expressing a subjectivizing speaker evaluation which is non-exclamative, deictically anchored,
and relates to a non-presupposed proposition. Given these functional idiosyncrasies it is argued that SIS is best analysed as a construction
in its own right (in terms of Construction Grammar) rather than simply an incomplete elliptical structure.",Constructions and Frames
https://doi.org/10.1075/cf.00050.van,Lieven Vandelanotte,"Creative constructs, constructions, and frames in Internet discourse",2021,"This paper explores questions of constructionality and framing in Internet discourse. It proposes a sharper understanding
of what, as analysts, we mean by Internet memes, before turning to formal and semantic aspects of Internet memes as multimodal (image-text)
constructions. A broad range of examples is considered, but the focus is mainly on image macro memes and labelling memes. Particular
attention is focused on the presentational templates that mark out particular meme constructions, and grounds for distinctions between
creative constructs and entrenched, conventionalized constructions are offered. The role of frames in the meaning-making mechanisms of memes
is investigated, and also explored for a type of Twitter discourse not usually considered alongside established Internet memes.",Constructions and Frames
https://doi.org/10.1075/cf.00039.bus,Lucia Busso; Alessandro Lenci; Florent Perek,Valency coercion in Italian. An exploratory study*,2020,"The paper investigates valency coercion effects in Italian by means of an acceptability rating task on nine
argument structure constructions. The experimental design follows Perek & Hilpert
(2014) in presenting three conditions: grammatical, impossible and coercion stimuli. This design allows us to test
several factors: the acceptability of creative coerced structures, the role of age and – most importantly – the influence of the
construction itself. Results overall confirm our hypotheses: valency coercion is identified as an intermediate level between
grammaticality and ungrammaticality, with varying degrees of “coercibility” across constructions. An influence of age is not in
evidence for coercion sentences, suggesting that the systematic variation in acceptability is due to the influence of different
constructions. We propose that coercion resolution results from the interaction of constructional and lexical semantics.",Constructions and Frames
https://doi.org/10.1075/cf.00040.kuo,Yueh Hsin Kuo,Reinforcement by realignment in diachronic construction grammar. The case of classifier xiē in Mandarin Chinese,2020,"This paper suggests that xiē ‘some’ in Mandarin Chinese originated as a quantifier but became a
classifier in the yi ‘one’ construction via realignment, or change in
inheritance in diachronic construction grammar. This change has created yi xiē, semantically
equivalent to xiē, therefore it is also a case of reinforcement in the sense of Jespersen’s Cycle. However, this
study argues that yi xiē has not necessarily undergone grammaticalisation. Generalising the analysis, two types
of reinforcement are proposed: reinforcement by innovation and by realignment. The former involves grammaticalisation, but the
latter may not. The study highlights the importance of higher-level generalisations in language change.",Constructions and Frames
https://doi.org/10.1075/cf.00041.bou,Tamara Bouso,The growth of the transitivising Reaction Object Construction,2020,"This paper explores the growth of the Reaction Object Construction (ROC) as in Pauline smiled her
thanks, offering new insights into its characterisation and historical development from the perspective of
Construction Grammar (Goldberg 1995, 2006,
2019) and its application to patterns of language change (Hilpert 2013; Traugott & Trousdale 2013). It is argued
that the modern ROC qualifies as a traditional form-meaning pairing and, at a deeper level, as a polysemous construction that
follows the path of development of other transitivising constructions such as the way-construction (Israel 1996), and of processes of constructionalisation in general. Once the ROC imposes
a coreferential constraint on its object argument, acquiring in this way its status as a form-meaning pairing over the Early
Modern English period (1500–1700), the construction increases its productivity and schematicity; at the same time it decreases its
compositionality since the link between the form/syntax and the overall meaning of the construction becomes less transparent, as
in The door jingled a welcome. The ROC can thus be argued to be part and result of a broader development in the
grammar of English, namely the historical trend towards transitivisation.",Constructions and Frames
https://doi.org/10.1075/cf.00042.moo,Kevin Ezra Moore,Moving Time vs. Frame-relative motion. A frame-based account of the distinction between primary metaphor and fictive motion,2020,"There is an elaborate analogy between Moving Time (composed of primary metaphors; e.g. Christmas is
approaching) and Frame-relative Fictive Motion (e.g. Your destination is approaching). It has been
suggested that this analogy could be involved in the motivation of Moving Time. However, a semantic frame analysis that includes
all stages of the motion event shows that this analogy could not be involved in the motivation of Moving Time. It is further
argued that Moving Time and Frame-relative Fictive Motion are instances of different types of cognitive-semantic structure. Moving
Time is a selective integration of concepts from frames that do not share elements with each other, whereas Frame-relative Fictive
Motion presupposes a single semantic frame. For the purpose of distinguishing fictive motion from primary metaphor (e.g. Moving
Time), Coextension-path and Pattern-path fictive motion are studied in addition to Frame-relative. These three types of fictive
motion can be distinguished from primary metaphor because they involve the integration of concepts from frames that share specific
structure, whereas primary metaphor involves frames that do not share specific structure.
In a preliminary classification of fictive motion as a type of metaphor, all three types of fictive motion
discussed may be classified as resemblance-based metaphors. Coextension-path and Frame-relative fictive motion are also motivated
by correlations in experience. These correlations, however, are different in kind from those that motivate primary metaphor.",Constructions and Frames
https://doi.org/10.1075/cf.00043.yoo,Jiyoung Yoon,"K. Aaron Smith & Dawn Nordquist (Eds.) (2018). Functionalist and Usage-based Approaches to the Study of
Language. In honor of Joan L. Bybee",2020,This article reviews Functionalist and Usage-based Approaches to the Study of Language. In honor of Joan L. Bybee,Constructions and Frames
https://doi.org/10.1075/cf.00033.int,Tiago Timponi Torrent; Ely Edison da Silva Matos; Natália Sathler Sigiliano,Construction grammar across borders,2020,"Construction grammar across borders, Page 1 of 1",Constructions and Frames
https://doi.org/10.1075/cf.00034.lan,Ronald W. Langacker,"Trees, assemblies, chains, and windows",2020,"For describing grammatical organization, metaphors based on a variety of source domains – including trees,
networks, chains, paths, and windows – all appear to have some validity. In Cognitive Grammar, they pertain to facets of
assemblies, where semantic and phonological structures are connected by relations of symbolization, composition, and
categorization. Assemblies have a temporal dimension; consisting in sequenced processing activity that runs concurrently on
different time scales, they involve both seriality and hierarchy. In their hierarchical aspect, they are comparable to
constituency trees, and in their connections, to dependency trees. Assembly elements, which can be characterized at any level of
specificity, are connected in both syntagmatic and paradigmatic relations. A person’s linguistic ability comprises a vast assembly
of conventional units, a portion of which are activated as part of the transient assembly constituting a particular expression.
Lexicon and grammar effect the implementation of semantic functions – affective, interactive, descriptive, and discursive – which
emerge with varying degrees of salience depending on their symbolization by segmental, prosodic, and other means. Assemblies thus
make possible a unified approach to processing, structure, function, and use.",Constructions and Frames
https://doi.org/10.1075/cf.00035.her,Thomas Herbst,"Constructions, generalizations, and the unpredictability of language. Moving towards colloconstruction grammar",2020,"empts at predicting syntactic behavior from semantic or other generalizations are often unsatisfactory. It is
argued that the notion of competition as used by Goldberg (2019) can serve as an
explanation for unpredictability in language because established formulations that are preferred over others automatically distort
the collocational profiles of verbs in argument structure constructions. As a consequence of this, an approach of seeing items as
items-in-constructions (and not as elements attracted to them) is argued for. It is then shown how this items-in-constructions
view can be applied to designing models of reference constructicons and mental constructicons.",Constructions and Frames
https://doi.org/10.1075/cf.00036.hil,Martin Hilpert; Samuel Bourgeois,Intersubjectification in constructional change. From confrontation to solidarity in the sarcastic much? construction,2020,"This paper addresses constructional change in a dialogical construction that is illustrated by utterances such as sarcastic much?, which typically serve the purpose of an interactional challenge. Drawing on web-based corpus data, we argue that this construction is currently undergoing a process of change that expands its range of possible uses. Specifically, we observe the emergence of uses with a different intersubjective function, in which the writer does not aim for confrontation but is rather seeking the solidarity and alignment of the addressee. We offer an account of this development in terms of constructional change, and we use this case study to explore how intersubjectification and the dialogic nature of language can be accommodated more thoroughly in a constructional theory of language change.",Constructions and Frames
https://doi.org/10.1075/cf.00037.kno,Sabine De Knop,From construction grammar to embodied construction practice,2020,"In recent years, foreign language pedagogy has recognized the need to focus on larger meaningful sequences of
words and on communicative goals. Construction grammar (CxG) has a number of assets to address these issues. First, with the
postulate of meaningful schematic templates, CxG makes it possible to establish a structured inventory of abstract constructions.
In this paper, this is illustrated by the inventory of German constructions with the preposition bis ‘up to,
until’. Second, constructions, having a certain degree of schematicity, are particularly suitable to be practiced as whole
sequences. Interactive activities based on ‘embodied teaching and learning’ can help foster the entrenchment of constructions.",Constructions and Frames
https://doi.org/10.1075/cf.00038.fel,Jerome A. Feldman,Advances in Embodied Construction Grammar,2020,"This paper describes the continuing goals and present status of the ICSI/UC Berkeley efforts on Embodied
Construction Grammar (ECG). ECG is semantics-based formalism grounded in cognitive linguistics. ECG is the most explicitly
inter-disciplinary of the construction grammars with deep links to computation, neuroscience, and cognitive science. Work
continues on core cognitive, computational, and linguistic issues, including aspects of the mind/body problem. Much of the recent
emphasis has been on applications and on tools to facilitate new applications. Extensive documentation plus downloadable systems
and grammars can be found at the ECG Homepage.1",Constructions and Frames
https://doi.org/10.1075/cf.00027.fin,Rita Finkbeiner,Reflections on the role of pragmatics in Construction Grammar,2019,"Reflections on the role of pragmatics in Construction Grammar, Page 1 of 1",Constructions and Frames
https://doi.org/10.1075/cf.00028.ari,Mira Ariel,"Or constructions. Code, inference and cue too",2019,"Utterance interpretation involves semantically specified codes and context-based pragmatic inferences, which
complement each other. The goal of this paper is to demonstrate the very complex relation between a subset of codes, Goldbergian
constructions, specifically ones centering around ‘alternativity’, and pragmatic inferences. I analyze a variety of
or constructions and sub-constructions, emphasizing not only the role of coded constructions on the one hand,
and of inferences, on the other hand, but also of cues, namely, linguistic forms that bias towards a specific interpretation,
although they do not encode that interpretation. The synchronic variability with respect to the relative contribution of code,
inference and cue reflects a grammaticization cycle whereby codes (here constructions) are routinely enriched by inferences, often
supported by cues, which in turn may evolve into new codes (here sub-constructions).",Constructions and Frames
https://doi.org/10.1075/cf.00029.cap,Bert Cappelle; Ilse Depraetere; Mégane Lesuisse,"The necessity modals have to, must, need to, and should. Using n-grams to help identify common and distinct semantic and pragmatic aspects",2019,"When an ambiguous lexical item appears within a familiar string of words, it can instantly receive an appropriate
interpretation from this context, thus being saturated by it. Such a context may also short-circuit illocutionary and other
pragmatic aspects of interpretation. We here extract from the British National Corpus over 500 internally highly collocating and
high-frequency lexical n-grams up to 5 words containing have to, must, need to, and/or should.
These contexts-as-constructions go some way toward allowing us to group these four necessity modals into clusters with similar
semantic and pragmatic properties and to determine which of them is semantico-pragmatically most unlike the others. It appears
that have to and need to cluster most closely together thanks to their shared environments
(e.g., you may have/need to…, expressing contingent, mitigated necessity), while should has the
largest share of unique n-grams (e.g., rhetorical Why shouldn’t I…?, used as a defiant self-exhortation).",Constructions and Frames
https://doi.org/10.1075/cf.00030.kol,Julia Kolkmann,Possessive interpretation at the semantics-pragmatics interface,2019,"This paper discusses semantic and pragmatic aspects of possessive interpretation (PI), the process whereby semantically underspecified possessive noun phrases (NPs) such as John Smith’s house and the house of John Smith receive concrete referential interpretations (e.g. ‘the house owned by John Smith’) in context. By observing what is common to the interpretation of both constructions, I lay out the ingredients for a uniform pragmatic account of PI whilst rehashing the contextualist notion of saturation. As defined by Recanati (2004, 2010) and many others, saturation is a linguistically mandated and obligatory pragmatic process, operating to enrich the incomplete logical forms of referring expressions, including possessive NPs. I argue that present proposals which assume that saturating the possessive relation is crucial to determining the possessive referent fail to do justice to the many ways in which possessive NPs may be understood in concrete communicative situations. Supporting similar claims by Korta and Perry (2017), this suggests that saturation is more adequately defined as a communicatively optional pragmatic process. The discussion simultaneously contributes to the growing literature on pragmatic aspects of constructions as form-meaning pairings, by outlining some of the theoretical issues that arise from the division of labour between semantic and pragmatic meaning in PI.",Constructions and Frames
https://doi.org/10.1075/cf.00031.lec,Benoît Leclercq,Coercion. A case of saturation,2019,"The goal of this paper is to investigate the possibility of a cross-theoretical understanding of
coercion, a “kind of contextual enrichment/adjustment” (Lauwers &
Willems 2011: 1220), by combining insights from Construction Grammar and Relevance Theory. In Construction Grammar,
coercion has mostly been discussed in terms of the semantics of the linguistic items that occur in the sentence and how these
interact with each other. Relevance Theory, on the other hand, does not distinguish cases of coercion from other instances of
lexical adjustment, and discusses them in terms of the pragmatic principles involved during utterance interpretation. In order to
highlight the complementarity of the two perspectives, this paper particularly consists in pinning down their respective
explanatory limits. It will be shown that coercion is better described in terms of a linguistically required pragmatic process.
Therefore, it will be suggested that coercion might actually instantiate a particular type of saturation.",Constructions and Frames
