doi,author,title,year,abstract,journal
https://doi.org/10.1075/jpcl.00111.per,Danae Perez,Review of Fafulas (2020): Amazonian Spanish: Language contact and evolution,2023,This article reviews Amazonian Spanish: Language contact and evolution,Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00112.mcw,John McWhorter,Review of Saad (2020): Variation and change in Abui: The impact of Alor Malay on an indigenous language of Indonesia,2023,This article reviews Variation and change in Abui: The impact of Alor Malay on an indigenous language of Indonesia 978-94-6093-345-5,Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00113.bak,Peter Bakker,Review of Operstein (2021): The Lingua Franca: Contact-Induced Language Change in the Mediterranean,2023,This article reviews The Lingua Franca: Contact-Induced Language Change in the Mediterranean 9781316518311GBP 85,Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00095.fer,Mauro Fernández; Eeva M. Sippola,The lexicon and creole formation. A reply to Jacobs & Parkvall (2020),2022,"There is disagreement as to the formation period of Chabacano, Philippine Creole Spanish. This article examines
lexical items that have been claimed to stem from an early period of formation of Chabacano (Jacobs & Parkvall 2020). As a response to these claims, we show with ample dialectological and diachronic evidence
that Chabacano items ansina ‘this way, like this,’ endenantes ‘a little while ago’,
onde ‘where,’ and vos ‘2sg’ are compatible with any period of formation for the Creole.
Consequently, the presence of these lexical items in the Chabacano varieties does not link their formation to a hypothetical
proto-Creole created before 1640, nor does it lend proof to the hypothesis that the current varieties descend directly from it. In
general, we argue that creoles require as rigorous diachronic and diatopic studies as their lexifiers to show the maturity of
Creole Studies as a field of inquiry.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.22014.jac,Bart Jacobs; Mikael Parkvall,Occam’s Razor and the origins of Chabacano. A reply to Fernández and Sippola,2022,"Occam’s Razor and the origins of Chabacano, Page 1 of 1",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.21008.sou,Silvio Moreira De Sousa; Raan-Hann Tan,‘My brother from another mother’. Mapping the kinship terminology of Malacca Creole Portuguese,2022,"Studies in linguistics and anthropology have demonstrated that kinship systems and cultural practices change upon
contact with other languages and cultures; however, creole kinship systems are generally overlooked. This paper examines the
kinship terminology used by the Portuguese Settlement community in Malacca, Malaysia. The mapping of this kinship terminology is based
on the division into terms of address and terms of reference, using three theoretical frameworks (‘identity alignment’, ‘language
as an act of identity’, and ‘partial reciprocal diffusion’), while also taking into account Malacca Creole Portuguese, the
standard variety of Malay, Baba Malay, Chetti Malay, Dutch, and English. The findings point to the existence of parallel kinship
systems within the same language and indicate lexical connections to the other creole communities in Malacca (namely, Chettis and
Baba-Nyonya). Accordingly, the terminology is divided into two segments: one oriented to the Portuguese superstrate and one toward
the substrates and adstrates.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00096.tez,David Tezil,On the influence of Kreyòl swa. Evidence from the nasalization of the Haitian Creole determiner /la/ in non-nasal environments,2022,"The Haitian Creole (Kreyòl) spoken by bilingual speakers is a prestigious form of speech generally referred to as
Kreyòl swa (KS), where Frenchified features (e.g. front rounded vowels) are often used. In contrast,
monolingual speakers use Kreyòl rèk (KR), a variety in which Frenchified features do not generally occur (Fattier-Thomas 1984; Valdman 2015). In this
article, I establish the nasalization of the definite determiner /la/ in non-nasal environments (LÃ), e.g.
chat lan for chat la ‘the cat’, as a feature of KS. I show that while bilingual speakers do
use both Frenchification and LÃ, monolingual speakers overuse nasalization as compared to bilingual speakers, but
use Frenchification less than the bilingual group because it is harder to produce. Based in these findings, I suggest that the
sociolinguistic situation of Haiti is more complex, i.e. it is extended beyond the relationship between French and
Kreyòl.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00097.tob,Eduardo Tobar Delgado,Chabacano and Luso-Asian creoles. Coincidences or connections?,2022,"This study presents the most comprehensive inventory of lexical similarities between Chabacano and Luso-Asian
creoles to date. Certain formal similarities, especially regarding function words, have not gone unnoticed in the past, but for
the most part have been treated as coincidences. Less attention has been paid to cases of parallel formal and semantic innovation
involving content words. Taken together, these data suggest a non-coincidental lexical component shared between Luso-Asian creoles
and the multi-directional propagation of features across Ibero-Asian creoles. This notion is further supported if we consider the
well-known cultural, commercial and demographic connections between the Philippines and the Portuguese colonies in Asia. At the
individual level, discarding a Spanish etymology in favor of a Portuguese one is a very problematic endeavor that often leads to
inconclusiveness. However, we argue that the sheer number of shared retentions and innovations presented in this study can only be
accounted for by factoring in some degree of language contact. Luso-Asian elements must have seeped into Chabacano at the time of
its genesis and at later stages.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00098.wes,Michael Westphal; Ka Man Lau; Johanna Hartmann; Dagmar Deuber,Phonetic variation in Standard English spoken by Trinidadian professionals,2022,"This paper analyzes the speech of 27 Trinidadian professionals (lawyers, lecturers, and politicians), who are
typical speakers of Standard Trinidadian English in formal contexts, where traditionally Standard English is targeted. We
investigate phonetic variation in Trinidadian English speech with regard to the varying integration of Creole features. The paper
presents the results of an acoustic study of 10 vowels and an auditory analysis of three consonantal variables, using data from
the Trinidad and Tobago component of the International Corpus of English.
The analysis shows that exonormative influences do not play a role. Individual Trinidadian Creole features are
integrated into standard speech (voiced TH-stopping, partial overlap of bath-start-trap, partial overlap of
strut-lot) and some realizations are identical in both codes (face and goat), while others
are avoided (voiceless TH-stopping, the realization of down with as a monophthong with a velar nasal, the
cloth-thought merger, and the realization of mouth as [ɔʊ]). These results from Trinidad confirm
the validity of Irvine’s (2004, 2008) model
of load-bearing and non load-bearing variables for the distinction between English and Creole. The conclusion highlights
methodological differences to Irvine’s study and discusses an extended conceptualization of Standard English that incorporates
variation along the dimension of exo- versus endonormativity.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00099.mea,Felicity Meakins,The word wide web*. A mycelial turn in the conceptualisation and modelling of language evolution,2022,"The word wide web*, Page 1 of 1",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00100.put,Michael T. Putnam,Review of Mazzoli & Sippola (2021): New Perspectives on Mixed Languages: From Core to Fringe,2022,This article reviews New Perspectives on Mixed Languages: From Core to Fringe,Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00090.muy,Peter Bakker,Pieter Cornelis Muysken (1950–2021),2022,"Pieter Cornelis Muysken (1950–2021), Page 1 of 1",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00091.bol,Susanne Maria Michaelis,Annegret Bollée (1937–2021),2022,"nnegret Bollée (1937–2021), Page 1 of 1",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00085.han,Eva Canan Hänsel; Michael Westphal; Philipp Meer; Dagmar Deuber,Context matters. Grenadian students’ attitudes toward newscasters’ and teachers’ accents,2022,"This paper presents the results of two largely parallel verbal guise studies that elicited students’ attitudes
toward different standard varieties of English. The studies were conducted in the small anglophone Caribbean island country of
Grenada. The two studies were contextualized in the domains of education and newscasting, respectively, with the aim of finding
out how language attitudes are influenced by context in societies where different endo- and exonormative standards are of
relevance. As hypothesized, the results revealed strong differences between the evaluations of speakers of the two domains and
confirm that contextualization is crucial in language attitude research. Against previous hypotheses, however, the acceptance of
endonormative standard accents was stronger in the more globally open context of newscasting than in the more locally restricted
domain of education. The results are discussed against the background of the sociolinguistic situation in Grenada and inform on
endonormativity and norm orientation in one of the underresearched island countries of the anglophone Caribbean.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00086.ver,Kees Versteegh,Marking statements of fact in early pidgins,2022,"The particle fi is used in Classical Arabic as a local and temporal preposition, ‘in’. In the
contemporary Arabic dialects, it has the same meaning, but in addition it is used in some dialects as an existential, ‘there
is/are’. In a number of Arabic work-related pidgins, such as Gulf Pidgin Arabic and Pidgin Madame, fi has
acquired new functions. It does not only denote nominal predication, location, and possession, but is also used in combination
with verbal forms. Several proposals have been made to explain this use of fī. Avram (2012) regards fī as a progressive aspect marker, while Potsdam & Alanazi (2014) deny the verbal nature of the construction and regard fī as
a copula. Bakir (2014) analyzes fī as a marker of verbality of the
predicate. The present paper suggests that the general function of fi is to mark the link between topic and focus
as assertive rather than modal and looks for parallels of this use in a few other work-related pidgins.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00087.mel,Jillian Loise Melchor; Miguel Blázquez-Carretero,"Zamboanga Chavacano. From español de cocina to un poquito español.A postcolonial inquiry into creole language
preservation",2022,"Existing literature on Philippine languages is rife with references to Chavacano, the hypernym for Spanish-based
creoles spoken in various parts of the archipelago. Variants of Chavacano are characterised in historical accounts as ‘a corrupt
Spanish dialect’ with depreciative labels such as español de tienda ‘hawker Spanish’ or español de
cocina ‘kitchen Spanish’. The concerted assertion of this creole’s degeneracy is a legacy of colonial knowledge
production. Since the genesis of the Philippine creoles, much has changed as to their usage both from a linguistic and a social
viewpoint. It is in this social dimension that we locate the present study. Of the three main varieties of Chavacano, spoken in
Cavite City, Ternate, and Zamboanga respectively, this paper zeroes in on the third as the Mindanaoan variety is the healthiest to
date. We wish to interrogate the trajectory of its social status, from its characterisation as a degenerate variant of Spanish to
its privileged position in contemporary Zamboanga City as a Hispanic identity marker (Chavacano un poquito
español ‘Chavacano slightly Spanish’). Nuancing the role played in language preservation efforts by Zamboangueño
elites, this study highlights the singularity of a creolophone community, who, through the politicisation of heritage, has
subverted the ideological marginality of their Creole mother tongue and appropriated it to be the hallmark of their ethnic
identity.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00088.her,Anne Zribi-Hertz; Loïc Jean-Louis,The syntax of directional Serial Verb Constructions in French-based creoles,2022,"This article bears on directional Serial Verb Constructions (SVCs) in
French-based creoles. Starting with a working definition of our topic of study, we present a detailed description of the data in
Martinican Creole (MQ) – whose grammar is similar in the relevant respects to that of Haitian (HC). Four different structural
patterns are distinguished. Our results bring partial support to Aboh’s (2015)
assumption that the emergence of Haitian SVCs might have resulted from congruence between Gbe SVCs (analysed as ‘causative-like’)
and French Clause Union. We argue that this idea finds further confirmation in cross-creole comparison, but only concerns one type
of (directional) SVC.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00089.bou,Marie-Eve Bouchard,The vitality of Angolar. A study of attitudes on São Tomé Island,2022,"This article examines Santomeans’ attitudes toward Angolares, a minority creole-speaking community descendant of
maroons on São Tomé Island, and their language. The status of Angolar varies from vigorous to shifting, depending on the source,
and according to Maurer (2013), it is unclear whether Angolar is being passed on to new
generations. In this article, it is argued that Angolares are shifting toward Portuguese, a process that has already commenced
among Santomeans living in the capital. Since prevailing attitudes regarding a language are important for its use and maintenance,
this study investigates the transmission of attitudes, beliefs and stereotypes as a possible explanation for the actual shift
toward Portuguese in the country. Based on ethnography, analysis of interview excerpts, and questionnaires, an account of the
attitudes held by Santomeans is provided, showing how different attitudes toward Angolares are intertwined and point toward rural,
creole-speaking Angolares as being the lowest on the social scale of the island. This article demonstrates how attitudes held by
Forros, the dominant ethnolinguistic group on São Tomé Island, as well as by Angolares themselves, may negatively impact the
maintenance of Angolar Creole.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00092.mea,Felicity Meakins,Empiricism or imperialism. The science of Creole Exceptionalism,2022,"Empiricism or imperialism, Page 1 of 1",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00093.spe,Karin Speedy,Review of Ponsonnet (2020): Difference and Repetition in Language Shift to a Creole. The Expression of Emotions,2022,This article reviews Difference and Repetition in Language Shift to a Creole. The Expression of Emotions,Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00094.hag,Alain Kihm,"Review of Hagemeijer, Maurer-Cecchini & Zamora Segorbe (2020): A Grammar of Fa d’Ambô",2022,This article reviews A Grammar of Fa d’Ambô,Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00074.kle,Richard Kleiner,"Trying to resolve the question. Did Bounty mutineer, Edward Young, have a singular influence on Pitcairn Island creole",2021,"Trying to resolve the question, Page 1 of 1",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00075.uly,Gerdine M. Ulysse; Khaled Al Masaeed,"The influence of socio-economic status, age, gender, and level of literacy on language attitudes. The case of Haitian Gonâviens",2021,"This study investigated the relationship between socio-economic status, age, gender, and literacy level and
Haitian Gonâviens‘ attitudes towards Haitian Creole or Kreyòl and French. Most studies that investigated language attitudes of
Creolophones have found that they have negative attitudes towards Kreyòl. Nevertheless, previous studies often included
participants who are affiliated with education such as students, teachers, and language policy makers, or those from higher social
classes. The current study, however, utilized a language attitudes questionnaire to collect data from 78 adult informants from
diverse backgrounds. These participants included 21 highly literate, 51 partially literate and 6 illiterate Haitians. Findings
revealed that participants of higher socio-economic status have more positive attitudes towards French than those from lower
socio-economic status. Results also showed that there is a tendency for age, gender, and literacy level to affect language
attitudes. For instance, positive attitudes towards Kreyòl were found to be more prevalent among older participants than younger
respondents. Similarly, male participants had more negative attitudes towards French than female informants. Moreover, respondents
of lower literacy levels had more negative attitudes towards French than those who were highly literate.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00076.alv,Angeliki Alvanoudi; Valérie Guérin,The discourse marker ale in Bislama oral narratives,2021,"This study takes us to the South Pacific and concentrates on Bislama, one of the dialects of Melanesian pidgin
(Siegel 2008: 4) and one of the official languages of Vanuatu. We take a discourse
analysis perspective to map out the functions of ale, a conspicuous discourse marker in conversations and
narratives. Using Labov & Waletzky (1967) model, we analyze the use of
ale in narratives from the book Big Wok: Storian blong Wol Wo Tu long Vanuatu (Lindstrom & Gwero 1998) and determine that ale is a discourse marker
which indicates temporal sequence and consequence, frames speech reports and closes a digression. We conclude our study by
considering a possible historical development of ale. We map out how French allez could have
become Bislama ale using imposition and functional transfer (Siegel
2008; Winford 2013a) of vernacular discourse markers (such as
go in Nguna).",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00077.car,Hugo C. Cardoso,Convergence in the Malabar. The case of Indo-Portuguese,2021,"The Indo-Portuguese creole languages that formed along the former Malabar Coast of southwestern India, currently
seriously endangered, are arguably the oldest of all Asian-Portuguese creoles. Recent documentation efforts in Cannanore and the
Cochin area have revealed a language that is strikingly similar to its substrate/adstrate Malayalam in several fundamental domains
of grammar, often contradicting previous records from the late 19th-century and the input of its main lexifier, Portuguese. In
this article, this is shown by comparing Malabar Indo-Portuguese with both Malayalam and Portuguese with respect to features in
the domains of word order (head-final syntax and harmonic syntactic patterns) and case-marking (the distribution of the oblique
case). Based on older records and certain synchronic linguistic features of the Malabar Creoles, this article proposes that the
observed isomorphism between modern Malabar Indo-Portuguese and Malayalam has to be explained as the product of either a gradual
process of convergence, or the resolution of historical competition between Dravidian-like and Portuguese-like features.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00078.tra,Laura Tramutoli,‘Fact type’ complementizer in Guadeloupean Creole,2021,"This paper aims to give account of the distribution in Guadeloupean Creole of the form of the complementizer
kè. It claims that it has a specific distribution, as it seems to appear in opposition to the zero form.
Besides a sociolinguistic component, the presence of kè is associable with the fact type semantics of the
completive event (Dixon 2006), and so do other grammatical functions and markers that
are featured in the completive clauses when kè is present, such as independent TAM markers on the verb and the
obligatory featuring of a subject form in case of subject coreference.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00079.lau,Alexander Laube; Janina Rothmund,"‘Broken English’, ‘dialect’ or ‘Bahamianese’?. Language attitudes and identity in The Bahamas",2021,"The study investigates language attitudes in The Bahamas, addressing the current status of the local creole in
society as well as attitudinal indicators of endonormative reorientation and stabilization. At the heart of the study is a verbal
guise test which investigates covert language attitudes among educated Bahamians, mostly current and former university students;
this was supplemented by a selection of acceptance rating scales and other direct question formats. The research instrument was
specifically designed to look into the complex relationships between Bahamian Creole and local as well as non-local accents of
standard English and to test associated solidarity and status effects in informal settings. The results show that the situation in
The Bahamas mirrors what is found for other creole-speaking Caribbean countries in that the local vernacular continues to be ‘the
language of solidarity, national identity, emotion and humour, and Standard the language of education, religion, and officialdom’
(Youssef 2004: 44). Notably, the study also finds that standard Bahamian English
outranks the other metropolitan standards with regard to status traits, suggesting an increase in endonormativity.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00080.mig,Bettina Migge,"Language styles, styling and language change in Creole communities",2021,"Language styles, styling and language change in Creole communities, Page 1 of 1",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00081.lan,George Lang,Review of Grant (2019): The Oxford handbook of language contact,2021,"This article reviews The Oxford handbook of language contact  [to order, visit: ]",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00082.bak,Peter Bakker,Review of Jennings & Pfänder (2018): Inheritance and Innovation in a Colonial Language. Towards a Usage-Based Account of French Guianese Creole,2021,"This article reviews Inheritance and Innovation in a Colonial Language. Towards a Usage-Based Account of French Guianese Creole € 24,99",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00083.dei,Isabel Deibel,Review of Sessarego (2019): Language Contact and the Making of an Afro-Hispanic Vernacular: Variation and Change in the Colombian Chocó,2021,"This article reviews Language Contact and the Making of an Afro-Hispanic Vernacular: Variation and Change in the Colombian Chocó $110.00$88.00
[To order electronically, visit , ]",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00084.par,Mikael Parkvall,Review of Nolan (2020): The Elusive Case of Lingua Franca,2021,This article reviews The Elusive Case of Lingua Franca 978-3-030-36456-4,Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00067.int,Isabelle Léglise; Bettina Migge; Nicolas Quint,Introduction,2021,"Introduction, Page 1 of 1",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00068.sch,Britta Schneider,"Creole prestige beyond modernism and methodological nationalism. Multiplex patterns, simultaneity and non-closure in the sociolinguistic economy of a Belizean village",2021,"In this article, I develop an ethnographic view on social discourses associated with language use in a Belizean village in
order to access the setting’s complex and not always easy to grasp patterns of linguistic prestige. Analyzing interview and observational
data on language ideologies, I show that relationships of prestige are not necessarily neatly ordered and binary but that different language
ideologies, in some cases relating to the same linguistic resources, may exist side-by-side. Therefore, linguistic resources may have
several indexical, social-semiotic meanings at the same time. In these, the national and educational elite is not always a central point of
orientation. Other cultural values, linking to colonial histories, African imaginaries, resistance towards standardization, transnational
ties or the ability to keep codes apart, may have an influence on local language ideologies and thus also the language uses in this cultural
context. Binary linguistic models like the diglossia or the continuum model, which map language variation
in binary or linear fashions, are characteristic of epistemological traditions of Western linguistics that impact on but may also conceal
complex language ideological realities in a postcolonial setting like Belize.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00069.jou,Christine Jourdan; Johanne Angeli,The development of weak normativity in Solomon Islands Pijin,2021,"Pijin, the lingua franca of Solomon Islands, has acquired the functions of a creole in the capital city of Honiara. Yet,
though Pijin is the common language of the urban culture of Honiara, it lacks linguistic legitimacy. Speakers of Pijin did not, until
recently, consider it a true language in the same way that English and local vernaculars, with which it co-exists, are deemed to be.
Specters of inauthenticity and illegitimacy were part of that assessment. In this paper, we consider that the nascent legitimacy ascribed to
Pijin by some urban speakers is informed by the affirmation of their own legitimacy as a new socio-cultural group, that of the
Pijin-speaking urbanite. This contributes to the complexification of the sociolinguistic scene. We show that while different ways of
speaking Pijin are progressively becoming associated with various sociolinguistic groups and seem to constitute emergent social varieties,
the question of a Pijin norm is also emerging.",Journal of Pidgin and Creole Languages
https://doi.org/10.1075/jpcl.00070.car,Hugo C. Cardoso; Patrícia Costa,Synchronic variation in Sri Lanka Portuguese personal pronouns,2021,"This paper presents and discusses the instances of synchronic variation attested in the personal pronoun paradigm of
modern Sri Lanka Portuguese, an endangered Portuguese-based creole spoken by relatively small communities scattered across Eastern and
Northern Sri Lanka. Although Sri Lanka Portuguese has a long history of documentation dating from, at least, the beginning of the 19th
century, only a few studies have explicitly reported cases of synchronic variation. This study aims, therefore, to fill that gap, by
contributing to the description and explanation of patterns of variation relating to the personal pronoun paradigm as encountered in
documentary data collected between 2015 and 2020, over several field trips to the districts of Ampara, Batticaloa, Jaffna, and Trincomalee.
The nature of the variation observed in the data ranges from phonetic alternations to strategies of paradigm regularization and stylistic
shrinkage, often revealing the effects of diachronic processes of variant competition and substitution. Combining the observed patterns of
variation with surveyed linguistic trends of language shift, we propose that obsolescence may be responsible for some of the variability
encountered in modern SLP personal pronouns, especially that associated with certain socially- or geographically-defined subsets of the
speech community (viz. the younger generations and the speakers from Jaffna) characterized by advanced language loss.",Journal of Pidgin and Creole Languages
